DateTime,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Atmospheric pressure (kPa),Wind speed (m/s),Earth temperature (°C)
15-01-2019 21:00,-1.31,85.50%,0,0,100.45,10.68,0.8
15-01-2019 22:00,-1.23,85.44%,0,0,100.39,10.98,0.87
15-01-2019 23:00,-1.18,85.50%,0,0,100.33,11.32,0.87
16-01-2019 00:00,-1.1,85.00%,0,0,100.27,11.65,0.91
16-01-2019 01:00,-1.03,83.75%,0.03,0,100.22,12.04,0.92
16-01-2019 02:00,-1.02,83.19%,0.02,0,100.23,12.12,0.89
16-01-2019 03:00,-1.05,84.44%,0.02,0,100.19,12.04,0.87
16-01-2019 04:00,-0.99,85.44%,0.02,0,100.15,12.05,0.9
16-01-2019 05:00,-0.83,86.50%,0.03,0,100.16,12.19,0.98
16-01-2019 06:00,-0.65,87.56%,0.05,0,100.23,11.82,1.06
16-01-2019 07:00,-0.46,88.56%,0.03,0,100.3,11.13,1.13
16-01-2019 08:00,-0.07,85.81%,0.02,50.11,100.4,10.32,1.36
16-01-2019 09:00,-0.56,74.88%,0.01,156.7,100.57,11.13,1.35
16-01-2019 10:00,-1.09,69.19%,0,273.66,100.71,11.44,1.44
16-01-2019 11:00,-1.31,65.06%,0,351.95,100.79,11.55,1.55
16-01-2019 12:00,-2.2,64.75%,0,408.82,100.86,11.37,1.33
16-01-2019 13:00,-2.7,64.12%,0,423.47,100.94,10.6,1.08
16-01-2019 14:00,-3.03,64.12%,0,320.1,101.05,9.87,0.7
16-01-2019 15:00,-3.59,66.06%,0,190.75,101.18,9.2,0.08
16-01-2019 16:00,-4.38,69.06%,0,64.2,101.28,8.3,-0.85
16-01-2019 17:00,-5.27,72.75%,0,0,101.39,7.6,-1.56
16-01-2019 18:00,-5.9,75.62%,0,0,101.51,7.08,-1.95
16-01-2019 19:00,-6.49,78.50%,0,0,101.59,6.46,-2.27
16-01-2019 20:00,-6.96,80.44%,0,0,101.63,5.76,-2.53
16-01-2019 21:00,-7.33,81.44%,0,0,101.66,5.03,-2.81
16-01-2019 22:00,-7.64,81.81%,0,0,101.68,4.28,-3.07
16-01-2019 23:00,-7.88,80.94%,0,0,101.69,3.53,-3.34
17-01-2019 00:00,-8.01,79.81%,0,0,101.69,3.01,-3.53
17-01-2019 01:00,-8.05,76.69%,0,0,101.72,2.32,-3.71
17-01-2019 02:00,-8.03,72.38%,0,0,101.76,1.63,-3.87
17-01-2019 03:00,-7.99,69.12%,0,0,101.77,1.12,-4
17-01-2019 04:00,-7.99,68.25%,0,0,101.75,0.7,-4.1
17-01-2019 05:00,-7.86,66.88%,0,0,101.73,0.25,-4.17
17-01-2019 06:00,-7.63,65.88%,0,0,101.73,0.51,-4.12
17-01-2019 07:00,-7.29,67.38%,0,0,101.72,1.33,-3.82
17-01-2019 08:00,-6.63,71.12%,0,49.6,101.7,2.11,-2.52
17-01-2019 09:00,-5.63,70.81%,0,155.95,101.68,3.01,-1.06
17-01-2019 10:00,-4.94,70.12%,0,251.3,101.65,3.79,-0.38
17-01-2019 11:00,-4.49,70.69%,0,280.59,101.55,4.34,-0.03
17-01-2019 12:00,-4.17,71.12%,0,278.32,101.41,4.9,0.1
17-01-2019 13:00,-3.95,71.38%,0.01,241.12,101.29,5.35,0.12
17-01-2019 14:00,-3.74,71.31%,0.02,178.85,101.23,5.51,0.05
17-01-2019 15:00,-3.55,71.31%,0.01,116.91,101.16,5.3,-0.13
17-01-2019 16:00,-3.51,72.50%,0.01,31.58,101.07,4.77,-0.51
17-01-2019 17:00,-3.41,73.69%,0,0,100.99,4.42,-0.7
17-01-2019 18:00,-3.18,73.50%,0,0,100.92,4.26,-0.82
17-01-2019 19:00,-2.92,73.19%,0.01,0,100.81,4.19,-0.93
17-01-2019 20:00,-2.59,73.75%,0.01,0,100.69,4.07,-1.03
17-01-2019 21:00,-2.02,74.81%,0.03,0,100.58,3.63,-0.87
17-01-2019 22:00,-1.4,76.69%,0.14,0,100.53,3.16,-0.73
17-01-2019 23:00,-1.04,81.88%,0.3,0,100.5,3.19,-0.54
18-01-2019 00:00,-0.85,87.38%,0.45,0,100.45,3.44,-0.31
18-01-2019 01:00,-0.7,91.19%,0.18,0,100.41,3.57,-0.16
18-01-2019 02:00,-0.58,93.62%,0.26,0,100.37,3.56,0.04
18-01-2019 03:00,-0.52,94.88%,0.29,0,100.32,3.52,0.16
18-01-2019 04:00,-0.52,95.12%,0.24,0,100.29,3.57,0.26
18-01-2019 05:00,-0.77,95.06%,0.19,0,100.3,3.97,0.26
18-01-2019 06:00,-1.3,94.06%,0.14,0,100.36,4.59,0.26
18-01-2019 07:00,-1.98,92.00%,0.07,0,100.44,5.31,0.01
18-01-2019 08:00,-2.13,89.12%,0.02,50.46,100.51,5.92,0.26
18-01-2019 09:00,-1.8,87.38%,0,119.9,100.59,6.01,0.91
18-01-2019 10:00,-1.06,84.38%,0,122.23,100.66,5.97,1.49
18-01-2019 11:00,-0.24,79.56%,0.02,154.88,100.66,6.56,1.81
18-01-2019 12:00,0.45,74.69%,0.03,97.62,100.62,7.12,1.94
18-01-2019 13:00,0.98,69.50%,0.02,130.14,100.61,7.36,2.1
18-01-2019 14:00,0.94,68.12%,0.02,88.68,100.69,7.78,1.73
18-01-2019 15:00,0.48,68.31%,0.01,56.55,100.78,7.54,1.37
18-01-2019 16:00,-0.44,70.56%,0,25.98,100.88,7.24,0.62
18-01-2019 17:00,-1.42,73.00%,0,0,101.01,7.38,-0.13
18-01-2019 18:00,-1.92,73.06%,0,0,101.11,7.09,-0.31
18-01-2019 19:00,-2.52,74.00%,0,0,101.14,6.37,-0.77
18-01-2019 20:00,-2.98,75.88%,0,0,101.13,5.66,-1.02
18-01-2019 21:00,-3.19,77.19%,0,0,101.14,5.5,-0.93
18-01-2019 22:00,-3.49,79.06%,0,0,101.21,6.08,-0.71
18-01-2019 23:00,-4.24,81.25%,0,0,101.29,6.98,-0.9
19-01-2019 00:00,-5.15,82.00%,0,0,101.36,7.48,-1.12
19-01-2019 01:00,-6.02,82.44%,0.01,0,101.43,7.48,-1.28
19-01-2019 02:00,-6.66,82.69%,0.01,0,101.49,7.06,-1.46
19-01-2019 03:00,-7.01,83.00%,0.01,0,101.51,6.63,-1.57
19-01-2019 04:00,-7.21,84.56%,0.01,0,101.48,6.78,-1.65
19-01-2019 05:00,-7.33,87.31%,0.04,0,101.4,7.41,-1.78
19-01-2019 06:00,-7.41,90.69%,0.1,0,101.52,6.72,-1.79
19-01-2019 07:00,-7.34,93.94%,0.12,0,101.55,7.19,-1.75
19-01-2019 08:00,-7.38,96.19%,0.09,27.16,101.51,8.16,-1.68
19-01-2019 09:00,-7.63,97.44%,0.14,81.21,101.47,8.94,-1.68
19-01-2019 10:00,-7.77,97.81%,0.19,79.98,101.47,9.06,-1.65
19-01-2019 11:00,-7.7,97.88%,0.21,141.68,101.43,8.98,-1.63
19-01-2019 12:00,-7.73,98.25%,0.2,131.16,101.25,9.4,-1.63
19-01-2019 13:00,-7.72,98.31%,0.15,155.15,101.12,9.5,-1.67
19-01-2019 14:00,-7.7,98.12%,0.22,102.48,101.02,9.98,-1.71
19-01-2019 15:00,-7.71,97.94%,0.15,77.35,101.02,10.21,-1.83
19-01-2019 16:00,-7.79,97.94%,0.12,34.91,100.94,10.81,-1.92
19-01-2019 17:00,-7.9,98.19%,0.1,0,100.89,11.21,-2
19-01-2019 18:00,-8.03,98.94%,0.12,0,100.82,11.6,-2.06
19-01-2019 19:00,-8.1,99.50%,0.16,0,100.71,11.65,-2.1
19-01-2019 20:00,-8.06,99.94%,0.2,0,100.6,11.42,-2.1
19-01-2019 21:00,-8.18,100.00%,0.27,0,100.48,11.34,-2.14
19-01-2019 22:00,-8.48,100.00%,0.22,0,100.36,11.42,-2.26
19-01-2019 23:00,-9.07,100.00%,0.26,0,100.24,11.81,-2.45
20-01-2019 00:00,-9.96,100.00%,0.21,0,100.08,12.17,-2.73
20-01-2019 01:00,-10.71,100.00%,0.68,0,100.08,11.88,-2.97
20-01-2019 02:00,-11.19,100.00%,1.01,0,100,11.92,-3.17
20-01-2019 03:00,-11.27,100.00%,0.65,0,99.91,11.83,-3.27
20-01-2019 04:00,-11.46,100.00%,0.39,0,99.85,11.76,-3.41
20-01-2019 05:00,-11.92,100.00%,0.33,0,99.86,11.88,-3.59
20-01-2019 06:00,-12.19,100.00%,0.2,0,99.94,12.12,-3.7
20-01-2019 07:00,-12.45,100.00%,0.13,0,100.02,12.59,-3.81
20-01-2019 08:00,-12.52,100.00%,0.1,55.61,100.1,12.8,-3.79
20-01-2019 09:00,-12.35,100.00%,0.07,176.23,100.19,12.89,-3.5
20-01-2019 10:00,-12.02,100.00%,0.03,302.02,100.28,12.56,-3.11
20-01-2019 11:00,-11.65,96.12%,0.01,357.14,100.28,12.26,-2.81
20-01-2019 12:00,-11.69,95.25%,0.01,433.7,100.26,12.23,-2.77
20-01-2019 13:00,-11.56,93.12%,0,405.38,100.28,12.33,-2.81
20-01-2019 14:00,-11.7,93.31%,0,359.15,100.34,12.53,-3.09
20-01-2019 15:00,-12.35,97.31%,0.01,208,100.44,12.7,-3.62
20-01-2019 16:00,-13.17,100.00%,0.01,69.48,100.57,12.84,-4.23
20-01-2019 17:00,-13.85,100.00%,0.02,0,100.69,13.01,-4.45
20-01-2019 18:00,-14.3,100.00%,0.02,0,100.8,13.04,-4.57
20-01-2019 19:00,-14.69,100.00%,0.03,0,100.91,12.82,-4.72
20-01-2019 20:00,-14.95,100.00%,0.02,0,100.98,12.45,-4.87
20-01-2019 21:00,-15.16,100.00%,0.02,0,101.03,12.07,-5.1
20-01-2019 22:00,-15.48,100.00%,0.02,0,101.07,11.82,-5.24
20-01-2019 23:00,-15.7,100.00%,0.02,0,101.12,11.59,-5.25
21-01-2019 00:00,-15.88,100.00%,0.02,0,101.14,11.24,-5.36
21-01-2019 01:00,-16.03,100.00%,0.02,0,101.19,11,-5.35
21-01-2019 02:00,-16.1,100.00%,0.02,0,101.25,10.86,-5.32
21-01-2019 03:00,-16.24,100.00%,0.02,0,101.31,10.95,-5.36
21-01-2019 04:00,-16.35,100.00%,0.02,0,101.39,11.15,-5.39
21-01-2019 05:00,-16.27,100.00%,0.02,0,101.49,11.31,-5.36
21-01-2019 06:00,-16.09,100.00%,0.01,0,101.6,11.34,-5.38
21-01-2019 07:00,-15.81,100.00%,0.01,0,101.71,11.13,-5.24
21-01-2019 08:00,-15.17,100.00%,0.01,79.89,101.79,10.63,-4.98
21-01-2019 09:00,-14.14,100.00%,0,197.77,101.88,10.13,-4.27
21-01-2019 10:00,-13.02,100.00%,0,317.29,101.96,9.46,-3.54
21-01-2019 11:00,-11.87,100.00%,0,368.55,101.99,9.08,-2.9
21-01-2019 12:00,-10.78,95.75%,0,456.05,101.98,9.12,-2.45
21-01-2019 13:00,-10.09,92.12%,0,397.68,101.98,9.37,-2.33
21-01-2019 14:00,-9.54,88.19%,0,307.71,102.01,9.5,-2.34
21-01-2019 15:00,-9.25,87.12%,0,239.45,102.06,9.33,-2.61
21-01-2019 16:00,-9.49,89.44%,0,94.01,102.12,8.76,-3.26
21-01-2019 17:00,-10.12,93.06%,0,0,102.19,7.93,-4.05
21-01-2019 18:00,-10.56,95.88%,0,0,102.27,7.47,-4.47
21-01-2019 19:00,-10.85,97.81%,0,0,102.34,6.88,-4.79
21-01-2019 20:00,-11.13,98.69%,0,0,102.38,6.14,-5.14
21-01-2019 21:00,-11.34,97.50%,0,0,102.4,5.2,-5.52
21-01-2019 22:00,-11.48,94.94%,0,0,102.4,4.26,-5.91
21-01-2019 23:00,-11.53,91.44%,0,0,102.42,3.47,-6.26
22-01-2019 00:00,-11.58,88.44%,0,0,102.44,2.87,-6.56
22-01-2019 01:00,-11.59,87.50%,0,0,102.48,2.57,-6.81
22-01-2019 02:00,-11.6,90.31%,0,0,102.56,2.91,-6.92
22-01-2019 03:00,-11.56,91.12%,0,0,102.59,2.95,-6.92
22-01-2019 04:00,-11.4,85.50%,0,0,102.57,2.15,-7.04
22-01-2019 05:00,-11.22,79.75%,0,0,102.55,1.49,-7.07
22-01-2019 06:00,-10.84,76.62%,0,0,102.55,1.27,-6.6
22-01-2019 07:00,-10.17,77.50%,0,0,102.55,1.8,-5.7
22-01-2019 08:00,-9.27,80.69%,0,49.01,102.54,2.6,-4.19
22-01-2019 09:00,-7.99,81.19%,0,122.96,102.53,3.53,-2.56
22-01-2019 10:00,-6.84,78.88%,0,179.2,102.49,4.47,-1.64
22-01-2019 11:00,-6.2,78.19%,0,203.45,102.4,5.05,-1.32
22-01-2019 12:00,-5.63,76.69%,0,167.76,102.24,5.4,-1.2
22-01-2019 13:00,-4.83,73.62%,0.01,188.39,102.06,5.71,-0.89
22-01-2019 14:00,-3.99,72.00%,0.01,150.21,101.92,6.07,-0.71
22-01-2019 15:00,-3.21,72.94%,0,83.15,101.77,6.5,-0.56
22-01-2019 16:00,-2.69,75.94%,0,47.35,101.62,6.47,-0.84
22-01-2019 17:00,-2.45,77.88%,0,0,101.5,6.54,-1.23
22-01-2019 18:00,-2.16,80.00%,0,0,101.41,6.9,-1.26
22-01-2019 19:00,-1.88,81.94%,0,0,101.31,7.25,-1.1
22-01-2019 20:00,-1.4,83.25%,0.09,0,101.19,7.57,-0.53
22-01-2019 21:00,-1.12,85.50%,0.43,0,101.11,6.52,-0.21
22-01-2019 22:00,-0.94,85.75%,0.2,0,101.06,5.65,-0.08
22-01-2019 23:00,-0.49,84.31%,0.16,0,100.95,6.1,0.14
23-01-2019 00:00,-0.04,84.44%,0.34,0,100.86,6.47,0.44
23-01-2019 01:00,0.08,88.31%,0.44,0,100.79,6.1,0.62
23-01-2019 02:00,0.25,91.19%,0.38,0,100.73,6.32,0.78
23-01-2019 03:00,0.45,92.31%,0.32,0,100.64,7.08,0.98
23-01-2019 04:00,0.62,93.00%,0.28,0,100.54,7.68,1.14
23-01-2019 05:00,0.76,93.94%,0.28,0,100.47,7.62,1.23
23-01-2019 06:00,0.91,94.44%,0.31,0,100.41,7.6,1.27
23-01-2019 07:00,1.06,95.00%,0.33,0,100.31,7.78,1.35
23-01-2019 08:00,1.33,94.75%,0.43,35.09,100.19,7.24,1.47
23-01-2019 09:00,1.23,96.44%,0.75,108.12,100.08,6.79,1.53
23-01-2019 10:00,1.14,96.88%,1.06,52.08,99.99,6.49,1.59
23-01-2019 11:00,1.48,95.88%,0.92,76.9,99.9,6.35,1.67
23-01-2019 12:00,1.94,94.75%,0.65,267.85,99.76,6.35,1.71
23-01-2019 13:00,2.2,94.50%,0.47,77.25,99.62,6.84,1.72
23-01-2019 14:00,2.73,93.44%,0.5,134.8,99.5,6.98,1.76
23-01-2019 15:00,3.15,92.81%,0.46,82.21,99.42,7.35,1.8
23-01-2019 16:00,3.46,92.88%,0.62,40.7,99.34,8.27,1.87
23-01-2019 17:00,3.73,93.12%,0.34,0,99.3,9,1.94
23-01-2019 18:00,4.04,92.81%,0.17,0,99.24,9.44,2.02
23-01-2019 19:00,4.19,92.62%,0.08,0,99.18,9.57,2.1
23-01-2019 20:00,4.2,93.19%,0.1,0,99.04,9.35,2.12
23-01-2019 21:00,4.17,93.44%,0.04,0,99.15,9.51,2.16
23-01-2019 22:00,3.65,94.56%,0,0,99.22,8.39,2.01
23-01-2019 23:00,2.8,96.50%,0,0,99.19,6.51,1.73
24-01-2019 00:00,2.15,96.81%,0.01,0,99.17,5.66,1.58
24-01-2019 01:00,1.61,96.31%,0.13,0,99.16,4.99,1.42
24-01-2019 02:00,1.2,94.50%,0.04,0,99.1,4.29,1.17
24-01-2019 03:00,1.05,91.88%,0.08,0,99.09,4.24,1.08
24-01-2019 04:00,0.97,89.25%,0.39,0,98.98,4.39,1.13
24-01-2019 05:00,0.75,87.75%,0.58,0,99.11,5.57,1.28
24-01-2019 06:00,0.35,86.25%,0.33,0,99.17,5.74,1.04
24-01-2019 07:00,-0.11,85.94%,0.3,0,99.04,5.95,0.87
24-01-2019 08:00,-0.34,85.38%,0.06,45.92,99.05,5.87,0.83
24-01-2019 09:00,-0.38,83.44%,0.03,111.88,99.12,6.63,0.89
24-01-2019 10:00,-0.42,80.94%,0.04,154.33,99.15,7.46,1.01
24-01-2019 11:00,-0.37,77.38%,0.09,182.02,99.18,7.74,1.19
24-01-2019 12:00,-0.22,74.88%,0.15,217.68,99.16,8.52,1.39
24-01-2019 13:00,-0.2,73.12%,0.11,227.19,99.21,8.82,1.22
24-01-2019 14:00,-0.35,71.88%,0.08,171.3,99.29,8.94,1.01
24-01-2019 15:00,-0.74,72.44%,0.06,107.73,99.34,9.18,0.62
24-01-2019 16:00,-1.24,74.00%,0.02,58.11,99.4,8.81,0.08
24-01-2019 17:00,-1.84,77.12%,0.02,0,99.5,8.08,-0.44
24-01-2019 18:00,-2.35,79.56%,0.02,0,99.61,7.4,-0.94
24-01-2019 19:00,-2.55,80.31%,0.03,0,99.68,6.67,-1.07
24-01-2019 20:00,-2.49,80.81%,0.18,0,99.72,6.17,-0.95
24-01-2019 21:00,-2.25,82.62%,0.45,0,99.71,6.34,-0.63
24-01-2019 22:00,-1.99,85.31%,0.62,0,99.68,7.36,-0.46
24-01-2019 23:00,-1.78,85.94%,0.55,0,99.65,9.17,-0.2
25-01-2019 00:00,-2.2,85.50%,0.37,0,99.65,10.58,-0.23
25-01-2019 01:00,-2.83,86.94%,0.03,0,99.65,10.95,-0.49
25-01-2019 02:00,-3.34,88.94%,0.02,0,99.67,11.06,-0.81
25-01-2019 03:00,-3.57,89.12%,0.02,0,99.67,11.37,-0.97
25-01-2019 04:00,-3.71,87.62%,0.02,0,99.7,11.98,-1.03
25-01-2019 05:00,-4.12,87.00%,0.01,0,99.76,12.61,-1.17
25-01-2019 06:00,-4.52,87.00%,0.01,0,99.85,13.12,-1.31
25-01-2019 07:00,-4.92,87.00%,0.02,0,99.94,13.02,-1.49
25-01-2019 08:00,-5.02,84.62%,0.03,93.38,100.06,12.79,-1.44
25-01-2019 09:00,-5.07,80.81%,0.05,205.14,100.18,12.67,-1.32
25-01-2019 10:00,-5.1,75.75%,0.04,319.63,100.32,12.77,-1.2
25-01-2019 11:00,-5.25,74.00%,0.03,366.56,100.43,12.82,-1.17
25-01-2019 12:00,-5.52,73.62%,0.04,367.44,100.49,12.63,-1.25
25-01-2019 13:00,-5.61,72.94%,0.04,316.17,100.53,12.13,-1.3
25-01-2019 14:00,-5.71,72.88%,0.03,262.05,100.57,11.53,-1.5
25-01-2019 15:00,-6.01,74.06%,0.03,168.09,100.64,11.05,-1.83
25-01-2019 16:00,-6.47,76.69%,0.03,67.5,100.69,10.64,-2.26
25-01-2019 17:00,-6.93,79.19%,0.02,0,100.77,10.68,-2.5
25-01-2019 18:00,-7.2,81.19%,0.03,0,100.85,10.78,-2.58
25-01-2019 19:00,-7.4,82.56%,0.02,0,100.9,10.83,-2.69
25-01-2019 20:00,-7.58,84.00%,0.02,0,100.92,10.72,-2.8
25-01-2019 21:00,-7.69,84.88%,0.02,0,100.93,10.62,-2.86
25-01-2019 22:00,-7.91,86.38%,0.02,0,100.93,10.51,-2.93
25-01-2019 23:00,-8.15,87.44%,0.01,0,100.92,10.13,-3.13
26-01-2019 00:00,-8.42,88.12%,0.01,0,100.91,9.42,-3.48
26-01-2019 01:00,-8.77,88.81%,0.01,0,100.92,8.83,-3.78
26-01-2019 02:00,-9.22,89.75%,0.01,0,100.96,8.13,-4.15
26-01-2019 03:00,-9.75,90.38%,0.01,0,101,7.54,-4.48
26-01-2019 04:00,-10.23,90.25%,0.01,0,101.03,7.08,-4.88
26-01-2019 05:00,-10.66,90.12%,0.01,0,101.06,6.84,-5.17
26-01-2019 06:00,-10.97,90.00%,0.01,0,101.1,6.63,-5.42
26-01-2019 07:00,-11.23,90.25%,0.01,0,101.14,6.4,-5.67
26-01-2019 08:00,-10.95,88.06%,0.01,91.66,101.17,6.23,-5.02
26-01-2019 09:00,-9.93,82.69%,0.01,226.24,101.2,6.14,-3.65
26-01-2019 10:00,-9.31,78.19%,0.01,370.5,101.21,5.94,-2.93
26-01-2019 11:00,-8.95,75.81%,0.01,465.34,101.21,5.42,-2.5
26-01-2019 12:00,-8.61,74.69%,0.01,451.22,101.14,5.07,-2.26
26-01-2019 13:00,-8.24,73.88%,0.02,410.19,101.08,4.79,-2.2
26-01-2019 14:00,-7.93,73.94%,0.02,277.7,101.04,4.65,-2.33
26-01-2019 15:00,-7.72,75.25%,0.02,183.37,101,4.47,-2.62
26-01-2019 16:00,-7.88,77.19%,0.02,73.38,100.95,4.25,-3.46
26-01-2019 17:00,-8.13,79.88%,0.01,0,100.91,4.08,-4.27
26-01-2019 18:00,-7.85,82.06%,0.01,0,100.86,4.25,-4.22
26-01-2019 19:00,-7.37,84.44%,0.01,0,100.79,4.49,-3.78
26-01-2019 20:00,-6.93,87.00%,0.02,0,100.72,4.63,-3.56
26-01-2019 21:00,-6.32,88.06%,0.02,0,100.63,4.84,-3.4
26-01-2019 22:00,-5.27,86.62%,0.03,0,100.53,5.49,-2.78
26-01-2019 23:00,-4.31,85.06%,0.08,0,100.4,6.04,-2.3
27-01-2019 00:00,-3.79,86.81%,0.21,0,100.25,6,-1.92
27-01-2019 01:00,-3.39,90.00%,0.2,0,100.1,5.89,-1.62
27-01-2019 02:00,-2.99,91.81%,0.28,0,99.91,6.06,-1.32
27-01-2019 03:00,-2.69,92.75%,0.55,0,99.68,6.04,-1.1
27-01-2019 04:00,-2.49,93.38%,0.71,0,99.5,6,-0.92
27-01-2019 05:00,-2.36,93.69%,0.45,0,99.4,6.13,-0.79
27-01-2019 06:00,-2.77,92.25%,0.2,0,99.44,8.81,-0.76
27-01-2019 07:00,-4.73,89.06%,0.05,0,99.64,11.28,-1.5
27-01-2019 08:00,-5.41,84.69%,0.01,77.25,99.82,10.9,-1.92
27-01-2019 09:00,-5.67,81.56%,0.01,149.97,99.97,11.73,-1.95
27-01-2019 10:00,-6.26,79.06%,0.01,239.11,100.11,12.25,-2.07
27-01-2019 11:00,-6.75,76.62%,0.01,288.01,100.21,12.36,-2.23
27-01-2019 12:00,-7.11,74.88%,0.01,341.19,100.27,12.24,-2.42
27-01-2019 13:00,-7.45,74.81%,0.01,346.76,100.36,11.72,-2.61
27-01-2019 14:00,-7.8,76.38%,0.01,284.11,100.46,10.75,-2.88
27-01-2019 15:00,-8.12,78.06%,0.01,180.45,100.5,9.53,-3.26
27-01-2019 16:00,-8.41,79.94%,0.01,74.18,100.56,8.46,-3.73
27-01-2019 17:00,-8.73,81.75%,0.01,0,100.64,7.77,-4.13
27-01-2019 18:00,-8.94,82.31%,0,0,100.74,7.73,-4.27
27-01-2019 19:00,-9.06,82.56%,0,0,100.83,7.81,-4.23
27-01-2019 20:00,-9.29,83.50%,0,0,100.85,7.59,-4.44
27-01-2019 21:00,-9.75,84.94%,0,0,100.85,7.38,-4.91
27-01-2019 22:00,-10.49,87.31%,0,0,100.85,6.98,-5.71
27-01-2019 23:00,-11.22,89.94%,0,0,100.86,6.6,-6.36
28-01-2019 00:00,-11.8,92.06%,0,0,100.91,6.16,-6.84
28-01-2019 01:00,-12.34,93.88%,0,0,100.95,5.48,-7.31
28-01-2019 02:00,-12.77,94.69%,0,0,100.97,4.79,-7.78
28-01-2019 03:00,-13.09,95.69%,0,0,100.97,4.4,-8.18
28-01-2019 04:00,-13.22,97.06%,0,0,100.97,4.37,-8.42
28-01-2019 05:00,-13.25,96.56%,0,0,100.99,4.2,-8.55
28-01-2019 06:00,-13.23,96.56%,0,0,101.02,4.31,-8.52
28-01-2019 07:00,-13.03,97.56%,0,0,101.05,4.87,-8.03
28-01-2019 08:00,-12.09,95.75%,0,66.26,101.07,5.69,-6.53
28-01-2019 09:00,-10.56,91.44%,0.01,119.3,101.03,6.67,-4.77
28-01-2019 10:00,-9.67,90.81%,0.02,125.4,100.95,7.4,-3.98
28-01-2019 11:00,-8.89,91.31%,0.06,163.69,100.85,8.12,-3.45
28-01-2019 12:00,-8.39,92.31%,0.09,195.91,100.72,9.11,-3.17
28-01-2019 13:00,-8.13,93.56%,0.09,172.91,100.58,10.28,-3.04
28-01-2019 14:00,-7.88,94.38%,0.08,126.46,100.43,11.27,-2.99
28-01-2019 15:00,-7.36,94.31%,0.07,72.05,100.3,11.59,-2.84
28-01-2019 16:00,-6.57,93.75%,0.1,26.78,100.16,11.24,-2.64
28-01-2019 17:00,-5.74,93.00%,0.15,0,100.02,10.54,-2.45
28-01-2019 18:00,-4.81,92.25%,0.23,0,99.88,9.87,-2.05
28-01-2019 19:00,-3.72,91.56%,0.41,0,99.73,9.43,-1.5
28-01-2019 20:00,-2.62,91.19%,0.6,0,99.57,8.97,-0.95
28-01-2019 21:00,-1.71,90.81%,0.79,0,99.4,8.55,-0.45
28-01-2019 22:00,-0.79,89.25%,0.89,0,99.27,8.23,-0.01
28-01-2019 23:00,-0.24,90.25%,0.74,0,99.2,7.18,0.31
29-01-2019 00:00,0.12,91.25%,0.5,0,99.16,6.95,0.55
29-01-2019 01:00,0.43,92.38%,0.81,0,99.14,7.08,0.79
29-01-2019 02:00,0.76,92.56%,0.3,0,99.13,7.29,0.88
29-01-2019 03:00,0.81,89.81%,0.09,0,99.12,8.38,0.83
29-01-2019 04:00,-0.42,80.56%,0.04,0,99.17,10.99,0.24
29-01-2019 05:00,-2.62,82.50%,0.02,0,99.27,11.88,-0.83
29-01-2019 06:00,-3.67,85.62%,0.01,0,99.35,11.98,-1.46
29-01-2019 07:00,-4.18,84.94%,0.01,0,99.44,12.3,-1.74
29-01-2019 08:00,-4.85,83.38%,0.02,75.16,99.56,12.49,-1.84
29-01-2019 09:00,-5.6,83.38%,0.02,157.1,99.67,12.47,-1.92
29-01-2019 10:00,-6.19,84.62%,0.02,274.13,99.77,11.76,-2
29-01-2019 11:00,-6.08,82.94%,0.01,364.47,99.81,10.7,-1.85
29-01-2019 12:00,-5.86,80.44%,0.02,370.17,99.78,9.75,-1.77
29-01-2019 13:00,-5.66,78.25%,0.04,349.15,99.76,9.01,-1.8
29-01-2019 14:00,-5.42,78.12%,0.14,285.77,99.75,8.33,-1.89
29-01-2019 15:00,-5.24,80.31%,0.28,170.05,99.73,8.28,-2.06
29-01-2019 16:00,-5.31,81.88%,0.29,75.56,99.75,10.12,-2.21
29-01-2019 17:00,-6.18,83.19%,0.2,0,99.82,12.1,-2.57
29-01-2019 18:00,-7.31,85.62%,0.11,0,99.92,12.49,-3.13
29-01-2019 19:00,-8.17,84.69%,0.08,0,100,13.09,-3.59
29-01-2019 20:00,-9.26,84.31%,0.04,0,100.08,13.27,-4.05
29-01-2019 21:00,-10.02,84.38%,0.04,0,100.12,12.76,-4.64
29-01-2019 22:00,-10.56,86.38%,0.04,0,100.12,12.09,-5.08
29-01-2019 23:00,-10.87,89.62%,0.04,0,100.11,11.39,-5.24
30-01-2019 00:00,-11.06,91.56%,0.04,0,100.09,10.93,-5.38
30-01-2019 01:00,-11.27,93.25%,0.02,0,100.06,10.7,-5.48
30-01-2019 02:00,-11.54,94.81%,0.02,0,100.05,10.51,-5.59
30-01-2019 03:00,-11.88,96.12%,0.03,0,100.02,10.28,-5.67
30-01-2019 04:00,-12.3,97.50%,0.04,0,99.99,9.99,-5.84
30-01-2019 05:00,-12.65,98.88%,0.04,0,99.98,9.63,-5.89
30-01-2019 06:00,-12.94,100.00%,0.05,0,99.96,9.23,-6.03
30-01-2019 07:00,-13.23,100.00%,0.05,0,99.96,9.16,-6.18
30-01-2019 08:00,-13.36,100.00%,0.05,72.36,99.97,9.51,-5.93
30-01-2019 09:00,-13.57,100.00%,0.05,170.76,100.02,10.12,-5.75
